Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources,Token1Multiplier,Token2Multiplier
5QtFGmkmqrLfh6CB14ZkShJ7x67gRYbeFWzJE1FgobsZnDNqnct85bY1KWXsedmDiU6KcZypYRjDTMqKsvGtfJqC,1756412878,2025-08-28T20:27:58.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111111,1766889782,9,8EMBgtQ2ngaZZm336krBJoPtYQdjJnA3rEyeao7Xpump,11884665399383,6,375.4,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
2nQ6ePfKEDHhGfX13o3rhnk9cGLjZjqBwcGmY8J82YBXZ3v35NJTv34KzbhNf5hg8QwxCBta7SiuhxLShiVvcifW,1756412855,2025-08-28T20:27:35.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,400000000,6,So11111111111111111111111111111111111111112,1885005477,9,400.49,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe,1.0,1.0
4ydvyVDjNfitxzZ5xwArH5UmBHtUDaVn9eWdXybNbFRZ1PGc8esJoQgir7L3D2NsBCbHBHGKARKVAxW5M1y3vo61,1756305384,2025-08-27T14:36:24.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111111,6000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1244237041,6,1244.24,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
45ErozA4FDxtagF7df2UYJdtJLSaTFgeySiYf3v1RLP5Ms1THwFk5mpHYUdDwcMVu7dRVcGjnan6SnJFuLkZFR9C,1756305372,2025-08-27T14:36:12.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,3Sf6oKCeEqCuco4aYtKHHDTBYLAWHiL47QjvkW1UYDEG,2064285694463,6,So11111111111111111111111111111111111111112,2844822370,9,585.36,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5qdYkLLf3n5XJpQnxo3JJwxit43SBbr8j4LnxpkMTZP8Yp8ai6Qm6za5y3X1W2EWsG3Xpa9Ku3FXgkC9boug6qqr,1756305250,2025-08-27T14:34:10.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,2nmowg87Jbo55Uc3yWaeeSZ6DnDBhpoVMiQKMdKfv777,3549011212699273,9,So11111111111111111111111111111111111111112,1091635068,9,224.62,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,1.0,1.0
rjfwARrr9xonSEssxT27ZmRbdZZw3hLUfYnBRGtKAJjf89wKmUzqRnKGbzpbodhLgetFqndtDjViKWdoxy2ak5Z,1756161042,2025-08-25T22:30:42.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,4CSWwDCqmx3ysUNmFmQVMBxDW7ecSCor7M24FCygpump,8563421916465,6,So11111111111111111111111111111111111111112,1933368972,9,360.95,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
21exr2mmDxDRaEX55ZDKuaA31YPYWpNmSi5rDxEqmkmRwZJCSRHS5fiWc1kPU2v8ZRdyV32MT7gtWCBzPSd2NoR9,1756160999,2025-08-25T22:29:59.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,1996007976,9,4CSWwDCqmx3ysUNmFmQVMBxDW7ecSCor7M24FCygpump,8563421916465,6,372.64,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
GbJ1xDV5MQimBdxDt5Tqy7nGDkqQuunSEBa9Q7UXCDFtjLPjSi99PjdGVSi9i5gS4BYBtZbK38wu994T7wWjWZK,1756160989,2025-08-25T22:29:49.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,5qdRnmYM2Z7DW4cyRbuft4VdxMMvdU9YtpAq7eULpump,1386544992389,6,So11111111111111111111111111111111111111112,1594376197,9,297.66,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2NwW4y6gMeui9AFmDnv1QtB4ewp6HRoXYUpYQY5tNW8KiEh9mkTAYvZmyS1X8KPCQ32VHDDYP1gBe56Sdw5SRky3,1756150721,2025-08-25T19:38:41.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,2000000000,9,2nmowg87Jbo55Uc3yWaeeSZ6DnDBhpoVMiQKMdKfv777,3549011212699273,9,385.83,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,1.0,1.0
2tjCctmMZ7RtQZoXQEJDNJf5ERmsTpZCXqNP8UzPXExfEthKjgdEU5bzGYVVZ5eM5v6SNhra85bScnicJ3Qxnh3X,1756150193,2025-08-25T19:29:53.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,7992000000,9,3Sf6oKCeEqCuco4aYtKHHDTBYLAWHiL47QjvkW1UYDEG,4128571388926,6,1549.81,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
WopsmxSKfQVtFXA6zaRYfdM9CzA4y28t2NEQLVc5i61kVitiKossPRgxPQwfRJmbDb7KoZmnQ7zvJzxF9vL9Bzk,1756066159,2025-08-24T20:09:19.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,999800000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,201873137,6,201.87,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
4FxxMHKacHpDgJkHpBQJviYkNYWCQUVLvPUsZYpu4xTneAqsN2XGSEp75TccwWKyskdNraA57zeNdY4GsqdYgzoF,1755992380,2025-08-23T23:39:40.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,42ZhRf3KcpwBkz6PNeZR3Qg1GSKtSwXFBuPPemfNpump,2641947485942,6,So11111111111111111111111111111111111111112,1756661147,9,359.11,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
297DvzETGVZLBJPZrwqFgGakqXEF6it7Q3841WyU6m3R369fCtS3cNX9heVxqR4RK9maMjRiWQJzkGSkiw8kLufL,1755992251,2025-08-23T23:37:31.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,1996007976,9,42ZhRf3KcpwBkz6PNeZR3Qg1GSKtSwXFBuPPemfNpump,2641947485942,6,408.04,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
52sCzeQopEoqefFvw4nqYfSqrpKamQpqZYudJ41sgJrBHjkzzCbaPdnPmLBLg4cNDiZikn4ug1YanL6D7qVucMp,1755992223,2025-08-23T23:37:03.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,310929695,6,So11111111111111111111111111111111111111111,1520473890,9,310.83,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
5929PB1D8H6YKgVhqUmHgH6w3nQKGTmx1oDZ3HwjGXesByzwhs1WJMF3xPYVLHP4H8PVM51hHjspLWX3TUaq1cMz,1755992211,2025-08-23T23:36:51.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,350000000,6,So11111111111111111111111111111111111111111,1711751850,9,349.93,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
5VRjUzuyD6sLkDAgA1UJeTNZfktzAGz2AJxFGP2QzQg5JEVt7H1w9YySsGZFg7vhfNHyPfv2ZArAd4DGSwRwd9Dj,1755982051,2025-08-23T20:47:31.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,613087148,9,5MsYdWEfdSjvzvjzuNwurA9yoimoT2Vp2zt9vaeMpump,9012009978700,6,124.63,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3a3GbiieXMi6NwcMFdajUdovPoRdtjqfmDx2qVCAAPrL2iaL55LNgaFzPZp8W3Z1DJhZLrv9jaA8hMYkvn9EiFme,1755982038,2025-08-23T20:47:18.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,125000000,6,So11111111111111111111111111111111111111111,614550805,9,124.93,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
455DtmgYNeLzQKq2JWR15HRunZ4orJWG9UXERSqBmqSSA6WQGX2GiBRYiBuTffK3vsSj6o329HdnTZnsuHGivALy,1755978568,2025-08-23T19:49:28.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111111,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,407967594,6,407.97,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
474xav9WjpgTLXLHC2E5Ev2p7HTmJAwdgiWvduoBp3pgF3Z3qi9i9jyhQSdAU7BpPAWJ36AgQrxsstgE6eUXdEK7,1755978511,2025-08-23T19:48:31.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,GthczVqrvSWQez3e4nt3vkVtkSWWwrdfw5BFKKSLjups,5019169037561,6,So11111111111111111111111111111111111111112,1158040623,9,235.95,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG|goonERTdGsjnkZqWuVjs73BZ3Pb9qoCUdBUL17BnS5j|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
4oK54gLvwnU6ofgGGSGQiQNqknA35mR6e4qxdio8ZjXCtz3vvJAs5kSfFuQvwz7kovwumYU2eaN3shp7wGMPjNuY,1755960202,2025-08-23T14:43:22.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,2495009970,9,5qdRnmYM2Z7DW4cyRbuft4VdxMMvdU9YtpAq7eULpump,1386544992389,6,504.45,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
z6RJaPxqkUnAqqRCqe4thoSP5zcqxq9rNMVwgS55JnvFAVu1QUjFsWEfvmed1qHLycKCCHwnQAY3asYKrSp1qZv,1755950722,2025-08-23T12:05:22.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EMBe4tZcRta5DU1uG7Loj5LENJKWJmJ4bL1rPqjG3Pye,1248444323558,6,So11111111111111111111111111111111111111112,390626121,9,78.85,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3q75ohV6BvsmLdLnjzoQCfErrAnV9druVnjdyQ9nmtcDcPcvEWyDfD832PooQ62Kp9iUwGcVV7x6fKT7UqfeMREE,1755769266,2025-08-21T09:41:06.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,3Sf6oKCeEqCuco4aYtKHHDTBYLAWHiL47QjvkW1UYDEG,1843219517867,6,So11111111111111111111111111111111111111112,2818531277,9,520.86,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
5gjUJ9PF6HN4DUPoC7mkHkrwzf14jT4icwzTiok7Hi64bZMMG867b4nfJoijKyQVeqKVJz9eLjQ4vkuTMYpsj9Tx,1755712415,2025-08-20T17:53:35.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,1498500000,9,3Sf6oKCeEqCuco4aYtKHHDTBYLAWHiL47QjvkW1UYDEG,497273482167,6,277.85,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2cveU4i5xWxtqJHoGeoMPCKGAdFpNATN5c5jbz4eHPvTvmsBHnkVr2KC8NL1sJua2nRCWkftSLYErHcyZnCVHS68,1755600584,2025-08-19T10:49:44.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,44799539,6,So11111111111111111111111111111111111111112,246644573,9,44.81,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe,1.0,1.0
2cveU4i5xWxtqJHoGeoMPCKGAdFpNATN5c5jbz4eHPvTvmsBHnkVr2KC8NL1sJua2nRCWkftSLYErHcyZnCVHS68,1755600584,2025-08-19T10:49:44.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,44799538,6,So11111111111111111111111111111111111111112,246638194,9,44.81,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,TessVdML9pBGgG9yGks7o4HewRaXVAMuoVj4x83GLQH,1.0,1.0
2cveU4i5xWxtqJHoGeoMPCKGAdFpNATN5c5jbz4eHPvTvmsBHnkVr2KC8NL1sJua2nRCWkftSLYErHcyZnCVHS68,1755600584,2025-08-19T10:49:44.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,GthczVqrvSWQez3e4nt3vkVtkSWWwrdfw5BFKKSLjups,5019169037561,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,89599077,6,89.6,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,1.0,1.0
VRKCF9rK4YgSonG843gVe8LpHeQ5wWgwmmRFEsUECMCxLyTzHDJA2qPDSeFdDyaD3Gb4aGtgXZVgqsKr5J6T22g,1755600548,2025-08-19T10:49:08.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,999000000,9,GthczVqrvSWQez3e4nt3vkVtkSWWwrdfw5BFKKSLjups,10038338075122,6,181.5,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,1.0,1.0
2eBppCrsS6cLMwdGPNQP1bgphtG8fKmYih6bPRukGfGUcbMFXTQkM2Gef3swHavAas2hpwzZC5nMpyN9MfsL1pLi,1755555297,2025-08-18T22:14:57.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,3Sf6oKCeEqCuco4aYtKHHDTBYLAWHiL47QjvkW1UYDEG,1345946035700,6,So11111111111111111111111111111111111111112,2015788952,9,372.49,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5Jo4XSHqE96M1EBL4Wxc7oqH9ZJNk7DJZ9FkJYtXyvEkxrmKo9YHbB4Y8JrH2y5pEnWnG88GHG2uNP3dFBcWQmh2,1755452239,2025-08-17T17:37:19.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,1497005982,9,ED1a7ybAjBqSqCm78e482XsSrvkth7Fq9pH4xyGApump,3204823543123,6,289.47,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2VBXnCdHZr3CoRAV5Q7rvHyp4b2MJAvdoSSnbnKaZFG1y897iUSxxgu7BgzxM9DymErirnpAgREjcpFduyQGqRpx,1755452214,2025-08-17T17:36:54.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,300000000,6,So11111111111111111111111111111111111111111,1551411956,9,299.99,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
36pUDomp4FLWHRmLjcK4cssPdbcSrkahxEqRq8iRLBiaJ1HjYAQboL2zBa2jRAbJBfzwGbbnSsq8PGGP1CrYMQ6x,1755435808,2025-08-17T13:03:28.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,4049190000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,777962000,6,777.96,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,TessVdML9pBGgG9yGks7o4HewRaXVAMuoVj4x83GLQH,1.0,1.0
2DJho8gjEa8jz4iM1JZjrHJ15UhJtnVq2RQWppdwCLaT2QevYp2i3G57nwjsBS9dUaZcQSTjuMfo3G8TBB3KubZ3,1755435791,2025-08-17T13:03:11.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,3Sf6oKCeEqCuco4aYtKHHDTBYLAWHiL47QjvkW1UYDEG,300000000000,6,So11111111111111111111111111111111111111112,1483741798,9,285.3,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
31GJDaCRwX9uFUUjHM6hohCsTSstjoNf9Wfk9DxeqyXZmDWZZyHUYpx1TUg2fP6WPwnpewtwdy6rfwQCnMuDQZPz,1755358332,2025-08-16T15:32:12.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,3Sf6oKCeEqCuco4aYtKHHDTBYLAWHiL47QjvkW1UYDEG,700000000000,6,So11111111111111111111111111111111111111112,2565936684,9,485.48,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
6545xfYTCDiDjAyHAWdvhyvt6gJgB9gcsMtZb2vwRyfmHwrHiwXmUsCc6JDQDVqtktH6EE7i6MZPt6ubqYRzXcma,1755345013,2025-08-16T11:50:13.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111111,100000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,18668615,6,18.67,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
SApTNuXGx6Mf7PQkaTyeKqmjiJutwwHayuL6h1p8eo326pUw3oeEeWG4JmKRZGP6YC7N7uEKbSmgfPoKtQphZUV,1755344999,2025-08-16T11:49:59.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111111,458159870,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,85547961,6,85.55,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
3DQKJEsDHN6NYgQ3EFAwu3XJEtqazYMCAL9aamSDUgxDMu1ojYh4GmnYSFHmMk7iqVGdJQwEo4a655jA5MN9KvKN,1755344926,2025-08-16T11:48:46.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,3Sf6oKCeEqCuco4aYtKHHDTBYLAWHiL47QjvkW1UYDEG,240000000000,6,So11111111111111111111111111111111111111112,458230006,9,85.47,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4vWXD4pm4x1D9yqKDvDjwjcdea3bpmAnFv3Wk8N6mehwjhRYeuXu83Z5YyV8vFP39Dvcx23ftFariXhnUjT86Kze,1755255778,2025-08-15T11:02:58.000Z,ACTIVITY_ORDERBOOK_ORDER_PLACE,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,3Sf6oKCeEqCuco4aYtKHHDTBYLAWHiL47QjvkW1UYDEG,1965946035700,0,So11111111111111111111111111111111111111112,5308054296,0,453.73,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,1.0,1.0
3KEFxgE8PqYPqrNVWivQKAxC7GiY8EKMo7AM2XdsGDoK8CmbgK6Nh2oMxYho9Wzy9nSMUZ6cQ11WCHVMj5JvBQhw,1755251629,2025-08-15T09:53:49.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,661707205,9,3Sf6oKCeEqCuco4aYtKHHDTBYLAWHiL47QjvkW1UYDEG,496914025581,6,129.17,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
3KEFxgE8PqYPqrNVWivQKAxC7GiY8EKMo7AM2XdsGDoK8CmbgK6Nh2oMxYho9Wzy9nSMUZ6cQ11WCHVMj5JvBQhw,1755251629,2025-08-15T09:53:49.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,4535866404,9,3Sf6oKCeEqCuco4aYtKHHDTBYLAWHiL47QjvkW1UYDEG,3434978045819,6,885.41,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
vQ8m4ULhSAL1GidcHMxE6jSko7KQHxReGEJuByDQmS7tTnvN3V5V7t2F2eobtMRmHBPpswoUBR1aBeX7YHsceoC,1755251603,2025-08-15T09:53:23.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,4mWTS6KztDEoMu2uqsnbgbeGRh6chjq7Fbpmbr1Ypump,700000000000,6,So11111111111111111111111111111111111111112,5312183706,9,1036.95,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
